Type,StartDate,Maturity,MarketQuote
dg,2025-12-23,2025-12-24,5.7
sw,2025-12-25,2026-01-05,5.6925
sw,2025-12-25,2026-01-28,5.5555
sw,2025-12-25,2026-02-27,5.514
sw,2025-12-25,2026-03-27,5.4955
sw,2025-12-25,2026-06-29,5.387
sw,2025-12-25,2026-09-29,5.296
sw,2025-12-25,2026-12-29,5.2305
sw,2025-12-25,2026-12-29,5.0955
sw,2025-12-25,2027-12-29,5.028
sw,2025-12-25,2028-12-27,4.931
sw,2025-12-25,2029-12-27,4.8685
sw,2025-12-25,2030-12-27,4.8305
sw,2025-12-25,2031-12-29,4.8135
sw,2025-12-25,2032-12-29,4.8045
sw,2025-12-25,2033-12-28,4.8025
sw,2025-12-25,2034-12-27,4.8045
sw,2025-12-25,2035-12-27,4.8105
sw,2025-12-25,2037-12-29,4.8295
sw,2025-12-25,2040-12-27,4.8525
sw,2025-12-25,2045-12-27,4.8385
sw,2025-12-25,2050-12-28,4.7635
sw,2025-12-25,2055-12-29,4.6735
sw,2025-12-25,2065-12-29,4.474
sw,2025-12-25,2075-12-27,4.274
